ids,catalog_number,cad
2070335,R 313583,none
2070334,24036 CCK30/C3W33,none
2070347,3304 ATN9,http://www.skf.com/cadDownload/02017062320375211961415192d056f/PARTserver02017062320375211961415192d056f.zip
2070345,16060 MA,http://www.skf.com/cadDownload/02017062320375366361418192d056f/PARTserver02017062320375366361418192d056f.zip
2070333,NUP 207 ECP/C3,none
2070339,23280 CAK/W33,http://www.skf.com/cadDownload/02017062320375419461421192d056f/PARTserver02017062320375419461421192d056f.zip
2070336,R 313891 A,none
2070382,635,http://www.skf.com/cadDownload/02017062320375737661426192d056f/PARTserver02017062320375737661426192d056f.zip
2070330,N 60,none
2070326,FRB 6.5/90,none
2070325,TS 80,none
2070341,HJ 236 EC,http://www.skf.com/cadDownload/02017062320380431861431192d056f/PARTserver02017062320380431861431192d056f.zip
2070332,23218 CC/C3,none
2070320,IR 42X47X20,none
2070321,IR 70X80X30,none
2070329,RLS 9-2Z,http://www.skf.com/cadDownload/02017062320381024661438192d056f/PARTserver02017062320381024661438192d056f.zip
2070331,HA 2332,http://www.skf.com/cadDownload/02017062320381038761440192d056f/PARTserver02017062320381038761440192d056f.zip
2070318,IR 25X30X30,none
2070328,RLS 6-2Z,http://www.skf.com/cadDownload/02017062320381161961441192d056f/PARTserver02017062320381161961441192d056f.zip
2070324,TS 68,none
2070319,IR 35X40X30,none
2070322,NA 2208.2RS,http://www.skf.com/cadDownload/02017062320381920161445192d056f/PARTserver02017062320381920161445192d056f.zip
2070309,SNP 3164X12,none
2070327,RLS 6-2RS1,http://www.skf.com/cadDownload/02017062320382455161449192d056f/PARTserver02017062320382455161449192d056f.zip
2070316,AH 2309,http://www.skf.com/cadDownload/02017062320382475461450192d056f/PARTserver02017062320382475461450192d056f.zip
2070310,RLS 13,http://www.skf.com/cadDownload/02017062320382501961451192d056f/PARTserver02017062320382501961451192d056f.zip
2070304,6214-2Z/C3,none
2070311,SALKB 20 F,http://www.skf.com/cadDownload/02017062320382550361452192d056f/PARTserver02017062320382550361452192d056f.zip
2070308,SNP 3064X12,none
2070317,AH 24038,http://www.skf.com/cadDownload/02017062320382717261455192d056f/PARTserver02017062320382717261455192d056f.zip
2070314,3311 DMA,http://www.skf.com/cadDownload/02017062320382759361456192d056f/PARTserver02017062320382759361456192d056f.zip
2070315,24138 CCK30/W33,http://www.skf.com/cadDownload/02017062320382778161457192d056f/PARTserver02017062320382778161457192d056f.zip
2070301,6014-2Z/C3,none
2070312,6000-Z,http://www.skf.com/cadDownload/02017062320382904461458192d056f/PARTserver02017062320382904461458192d056f.zip
2070298,15245,none
2070313,3309 DMA,http://www.skf.com/cadDownload/02017062320382934161459192d056f/PARTserver02017062320382934161459192d056f.zip
2070302,6017-2Z/C3,none
2070303,6214-2RS1/C3,none
2070305,23226 CCK/C2W33,none
2070297,SYE 2.3/4,none
2070307,23276 CA/W33,http://www.skf.com/cadDownload/02017062320383144761464192d056f/PARTserver02017062320383144761464192d056f.zip
2070293,LER 53,none
2070299,215-Z,http://www.skf.com/cadDownload/02017062320383335061466192d056f/PARTserver02017062320383335061466192d056f.zip
2070296,SNP 3152X9.1/2,none
2070292,LER 44,none
2070300,215-ZNR,http://www.skf.com/cadDownload/02017062320383528461469192d056f/PARTserver02017062320383528461469192d056f.zip
2070295,SNP 3060X10.15/16,none
2070306,23096 CA/W33,http://www.skf.com/cadDownload/02017062320383547161470192d056f/PARTserver02017062320383547161470192d056f.zip
2070291,LER 37,none
2070286,24036 CCK30/HA3C3W33,none
2070287,24048 CCK30/HA3C3W33,none
2070289,LER 109,none
2070290,LER 117,none
2070288,24048 CCK30/HA3C4W33,none
2070285,24036 CC/HA3C3W33,none
2070284,23968 CAC/HA3W33,none
2070283,23968 CAC/HA3C3W33,none
2070282,23160 CACK/HA3C4W33,none
2070281,23152 CACK/HA3C4W33,none
2070279,23060 CACK/HA3C4W33,none
2070280,23148 CCK/HA3C4W33,none
2070277,23048 CCK/HA3C4W33,none
2070278,23056 CACK/HA3C4W33,none
2070276,22244 CCK/HA3C4W33,none
2070275,22238 CCK/HA3C4W33,none
2070274,24036 CCK30/HA3C4,none
2070272,23284 CAK/C3W33,none
2070271,23276 CA/C3W33,none
2070270,23268 CAK/C3W33,none
2070269,23264 CACK/C3W33,none
2070265,23252 CACK/C3W33,none
2070268,23260 CAC/C3W33,none
2070264,23248 CACK/C4W33,none
2070263,23224 CCK/C4W33,none
2070266,23252 CACK/W33,none
2070261,23176 CA/C3W33,none
2070259,23172 CAC/C3W33,none
2070273,239/710 CAK/W33,http://www.skf.com/cadDownload/02017062320390607961496192d056f/PARTserver02017062320390607961496192d056f.zip
2070267,23260 CACK/C3W33,none
2070260,23176 CAK/C3W33,none
2070258,23152 CACK/C3W33,none
2070262,23176 CA/W33,http://www.skf.com/cadDownload/02017062320391309961506192d056f/PARTserver02017062320391309961506192d056f.zip
2070254,23056 CC/C3W33,none
2070250,7212 BEGAY,none
2070252,22211 E/C2,none
2070253,22312 E/C1,none
2070247,61904/C3,none
2070256,23076 CC/W33,http://www.skf.com/cadDownload/02017062320391684361511192d056f/PARTserver02017062320391684361511192d056f.zip
2070248,61914/C3,none
2070257,23084 CAK/W33,http://www.skf.com/cadDownload/02017062320391851261513192d056f/PARTserver02017062320391851261513192d056f.zip
2070242,QJ 208,none
2070255,23064 CCK/W33,http://www.skf.com/cadDownload/02017062320391868361514192d056f/PARTserver02017062320391868361514192d056f.zip
2070243,7302 BEGAP,none
2070245,61906/C3,none
2070249,LM 742710,none
2070246,61909/C3,none
